,微博数,关注数,粉丝数,introduction,是否认证,点赞数,评论数,是否包含特殊符号,sentiment,negative_prob,abnormal
2099,2114,169,225,1,0,0,0,1,0.733827,0.119778,1
2100,2887,93,8676,0,0,1,4,1,0.340779,0.296649,1
2101,6441,675,1574000,1,1,1,0,0,-0.309216,0.689147,1
2102,1238,141,121,1,0,3,0,0,-0.594323,0.817445,1
2103,6984,2106,1089,1,0,1,1,0,0.892338,0.0484481,1
2104,14557,2009,161000,1,0,1,0,0,-0.735104,0.880797,1
2105,145,133,65,1,0,0,1,1,0.354418,0.290512,1
2106,494,744,332,1,0,1,1,1,0.572872,0.192208,1
2107,2186,245,292,1,0,0,0,1,-0.970666,0.9868,1
2108,3843,937,444000,1,0,0,1,1,0.850833,0.067125,1
2109,23584,83,63000,1,1,1,1,0,0.779038,0.0994328,1
2110,9847,529,273000,1,1,0,4,1,0.513434,0.218955,1
2111,10806,58,99000,0,1,0,0,1,0.921125,0.0354938,1
2112,27105,1283,92000,1,1,1,3,0,0.88065,0.0537074,1
2113,4236,945,84000,1,1,0,3,1,-0.716743,0.872535,1
2114,26,115,6,0,0,1,62,1,-0.415906,0.737158,1
2115,75273,93,540000,1,1,0,0,0,0.0,0.365452,1
2116,1934,697,56000,1,1,2,0,0,-0.691208,0.861044,1
2117,1934,697,56000,1,1,1,0,1,-0.878817,0.945468,1
2118,5636,72,213,1,0,1,1,0,-0.447557,0.751401,1
2119,6014,925,159000,1,1,261,1,1,-0.68722,0.859249,1
2120,9097,6015,79000,1,1,3,1,0,-0.978274,0.990223,1
2121,3205,583,49,1,0,0,3,1,-0.919275,0.963674,1
2122,11060,112,81000,1,1,1,1,0,0.0,0.428466,1
2123,189766,20000,625000,1,1,0,0,0,0.678347,0.144744,1
2124,4425,2184,548,1,0,1,1,0,-0.645864,0.840639,1
2125,2476,775,359,1,0,1,0,0,0.682451,0.142897,1
2126,19499,164,57000,1,1,0,0,1,0.771367,0.102885,1
2127,10099,440,15000,1,0,0,0,0,-0.693749,0.862187,1
2128,474,410,176,1,0,1,0,0,0.0,0.623405,1
2129,60443,299,556000,0,1,3,4,0,0.520103,0.215953,1
2130,7907,1395,1888,1,1,0,3,1,0.868452,0.0591966,1
2131,4735,260,221,1,1,5212,0,0,0.877337,0.0551983,1
2132,3705,815,715,1,0,0,0,1,-0.734025,0.880311,1
2133,12211,3515,1375,1,0,1,0,0,0.818723,0.0815746,1
2134,1805,724,361,0,0,0,0,0,-0.795639,0.908038,1
2135,734,539,1486,0,0,0,0,1,0.87378,0.056799,1
2136,169,218,15,1,0,5537,0,0,-0.504274,0.776923,1
2137,84,112,6,1,0,1,0,1,0.0,0.512007,1
2138,2154,626,10000,1,0,3,1,0,0.325061,0.303723,1
2139,15507,3790,240000,1,1,345,1,0,-0.388865,0.724989,1
2140,4761,505,626000,1,1,1,1,0,0.297721,0.316025,1
2141,29,186,30,0,0,1,2,1,0.0,0.527597,1
2142,2076,151,142,0,0,1,73,0,0.454441,0.245501,1
2143,66,73,46,1,0,1,4,1,0.869619,0.0586715,1
2144,53039,5542,1209000,1,1,1,0,1,0.0,0.429475,1
2145,53039,5542,1209000,1,1,3,180,1,0.0,0.586184,1
2146,53039,5542,1209000,1,1,0,3,1,-0.379622,0.72083,1
2147,5059,1117,475,1,0,0,4,1,0.0,0.560593,1
2148,14651,901,122000,1,1,1,1,1,-0.978294,0.990232,1
2149,8017,283,32000,1,1,0,1,0,0.0,0.59779,1
2150,141,271,11,1,0,0,1,0,0.97312,0.0120959,1
2151,3997,1587,2600,1,1,4,1,1,0.0,0.464435,1
2152,576,464,236,1,0,1,1,1,-0.211153,0.645019,1
2153,5619,143,108,1,1,0,0,0,0.308272,0.311277,1
2154,7036,833,12000,1,1,0,1,0,0.757876,0.108956,1
2155,274,75,80,1,0,4,3,1,0.779689,0.0991402,1
2156,14607,409,37000,1,1,1,0,1,0.0,0.631889,1
2157,13955,577,34000,1,1,1,3,0,0.752394,0.111423,1
2158,7095,756,8986,1,0,1,2,0,0.402926,0.268683,1
2159,21619,313,230000,1,1,3,7,1,0.796788,0.0914453,1
2160,756,78,632,1,0,1,0,1,-0.678475,0.855314,1
2161,16800,810,9867,1,1,1,1,0,0.383197,0.277562,1
2162,9870,557,703,1,0,2,4,1,0.0,0.369362,1
2163,337,118,180,1,0,0,1,1,-0.986362,0.993863,1
2164,11015,1129,980,1,0,0,0,0,0.823619,0.0793714,1
2165,46699,10171,39000,1,0,3,0,1,0.863951,0.0612222,1
2166,11712,403,743000,1,1,2,0,1,0.247253,0.338736,1
2167,47301,139,466000,1,1,1,1,0,0.49346,0.227943,1
2168,2027,211,9594,1,0,1,4,0,-0.942205,0.973992,1
2169,473,1043,345,1,0,1,17,0,0.262765,0.331756,1
2170,10652,426,116000,1,1,0,0,0,0.961601,0.0172796,1
2171,173,17,1,0,0,0,1,1,0.703581,0.133389,1
2172,173,17,1,0,0,2,4,0,-0.757742,0.890984,1
2173,2478,177,9863,1,0,1,0,1,0.362768,0.286755,1
2174,974,361,123000,1,1,1,2,1,0.730077,0.121465,1
2175,5618,1633,16000,1,1,0,1,0,-0.921033,0.964465,1
2176,2655,549,973,1,0,1,1,0,0.977575,0.0100912,1
2177,19973,411,171,1,0,1,1,1,-0.979221,0.990649,1
2178,35943,867,121000,1,1,0,3,0,-0.998536,0.999341,1
2179,3742,88,50,1,0,1,0,1,0.965862,0.0153619,1
2180,52298,840,524000,1,1,0,0,1,0.916132,0.0377404,1
2181,18967,116,596000,1,1,0,51,1,0.0,0.491302,1
2182,155,129,692,1,0,0,0,0,0.425282,0.258623,1
2183,32057,1459,541000,1,1,1,1,1,0.955865,0.0198608,1
2184,60285,1051,40000,1,1,3,0,1,0.0,0.454969,1
2185,840,98,2748,0,1,4,2,1,0.0,0.542953,1
2186,16203,54,221000,1,1,0,1,1,0.429418,0.256762,1
2187,18,1184,281000,1,1,3,0,1,-0.977448,0.989852,1
2188,2652,34,8603,1,1,1,1,1,-0.496545,0.773445,1
2189,2489,281,13000,1,1,0,0,0,0.0,0.413157,1
2190,983,390,137,1,0,1,0,0,0.0,0.608272,1
2191,26752,1759,205000,1,1,0,0,1,0.0,0.56291,1
2192,92273,187,190000,1,1,3,3,1,0.0,0.555269,1
2193,1718,711,202,1,0,3,0,1,-0.90892,0.959014,1
2194,122,101,51,1,0,1,1,1,-0.481817,0.766817,1
2195,72767,154,105000,0,0,1,0,1,-0.457105,0.755697,1
2196,3844,121,124000,0,1,3,3,1,0.750172,0.112422,1
2197,5065,83,145000,1,1,2741,2,0,0.611498,0.174826,1
2198,3844,121,124000,0,1,0,1,1,0.0,0.502659,1
2199,5065,83,145000,1,1,1,0,0,0.621624,0.170269,1
2200,1385,6,3,1,1,1,0,0,0.397471,0.271138,1
2201,60700,69,103000,0,0,0,0,0,-0.634017,0.835308,1
2202,88856,393,515000,1,1,0,2,0,0.0,0.567998,1
2203,7562,46,13,0,0,3,0,1,0.854769,0.0653541,1
2204,26425,316,4012000,1,1,0,1,1,0.842341,0.0709465,1
2205,1639,146,61,0,0,1,117,0,-0.773458,0.898056,1
2206,101616,527,1389000,1,1,3,0,1,0.650781,0.157148,1
2207,1110,57,223,1,0,3,0,0,0.857722,0.064025,1
2208,28200,1877,37000,1,1,1,4,0,0.646448,0.159098,1
2209,27606,241,1029000,1,1,0,0,1,-0.564297,0.803934,1
2210,3131,81,280000,1,1,4,127,1,0.715127,0.128193,1
2211,4660,1007,399,1,0,4,0,1,0.94668,0.0239937,1
2212,41124,19715,10000,1,1,0,163,0,-0.241557,0.6587,1
2213,17671,811,513000,1,1,3,1,0,-0.730585,0.878763,1
2214,60285,1051,40000,1,1,0,2,0,0.960291,0.0178689,1
2215,85371,157,256000,1,0,1,1,0,0.613512,0.173919,1
2216,60700,69,103000,0,0,4,0,0,0.511725,0.219724,1
2217,18390,4363,1602000,0,1,5955,3,0,-0.667439,0.850348,1
2218,29193,118,513000,1,1,0,0,1,-0.792802,0.906761,1
2219,18296,5978,1592000,0,1,1,1,0,0.969055,0.0139251,1
2220,61885,32,391000,1,1,4,0,1,0.71615,0.127733,1
2221,15,69,1,0,0,3,0,1,0.577425,0.190159,1
2222,27,124,92,0,0,3,1,0,0.427261,0.257733,1
2223,27,124,92,0,0,0,1,1,0.0,0.471107,1
2224,14289,9699,330000,1,1,0,0,1,0.0,0.367817,1
2225,99778,563,3110000,1,0,2,0,0,-0.548993,0.797047,1
2226,37258,301,1012000,1,1,0,0,1,0.0,0.454544,1
2227,26660,38,244000,1,1,0,3,1,0.0,0.606091,1
2228,26660,38,244000,1,1,2,0,0,0.288602,0.320129,1
2229,16960,2982,980000,1,1,0,1,1,0.847155,0.0687801,1
2230,70135,131,248000,1,0,1,0,0,0.0,0.420276,1
2231,54519,56,545000,1,1,3,4,0,0.994313,0.00255938,1
2232,33585,958,4056000,0,1,1,1,1,0.662224,0.151999,1
2233,7995,143,58000,1,1,4,1,1,0.0,0.451917,1
2234,7387,731,716000,1,1,2,0,0,-0.694933,0.86272,1
2235,273,216,50,1,0,4,1,1,-0.990815,0.995867,1
2236,9942,872,1399,1,0,183,1,0,-0.284788,0.678155,1
2237,1965,780,755,0,0,0,4,1,0.0,0.361944,1
2238,942,199,59,0,0,2,0,0,0.0,0.47931,1
2239,1658,175,3951,1,0,44,0,1,0.884177,0.0521201,1
2240,20022,675,129000,1,1,4,1,1,0.485274,0.231627,1
2241,4620,954,641,0,0,0,0,1,0.893857,0.0477643,1
2242,1345,866,511,1,0,1,1,0,0.0,0.503185,1
2243,423,416,134000,1,1,0,0,0,0.475747,0.235914,1
2244,3563,110,42000,0,1,3812,1,0,0.734228,0.119598,1
2245,3740,166,109000,1,1,2,0,1,0.296166,0.316725,1
2246,1479,230,931000,1,1,1,1,1,0.660765,0.152656,1
2247,65825,76,183000,1,1,4,0,1,-0.977548,0.989896,1
2248,96660,312,619000,1,0,1,1,1,0.0,0.566652,1
2249,60700,69,103000,0,0,28,84,0,0.0,0.478509,1
2250,60700,69,103000,0,0,1,3,1,0.65685,0.154417,1
2251,3645,60,206000,1,1,0,0,0,-0.389849,0.725432,1
2252,8188,268,43000,1,1,0,1,0,0.0,0.563242,1
2253,5895,3211,59000,1,1,1,72,1,0.0,0.624373,1
2254,10841,360,1116000,1,1,308,1,1,0.932627,0.0303179,1
2255,6497,122,1017000,1,1,1,4,1,-0.700805,0.865362,1
2256,185069,2126,28000,1,0,0,2,0,0.607565,0.176596,1
2257,30029,218,460000,1,1,0,4,1,-0.851371,0.933117,1
2258,61885,32,391000,1,1,0,1,1,0.0,0.416915,1
2259,74852,149,1200000,0,1,173,1,1,-0.742564,0.884154,1
2260,88305,248,598000,1,1,0,2,0,0.0,0.516761,1
2261,69294,170,545000,1,1,3,1,1,-0.730389,0.878675,1
2262,5576,450,365,0,0,0,1,0,0.0,0.501046,1
2263,4634,169,270,0,0,1,0,1,0.0,0.371647,1
2264,668,518,303,1,0,1,2,0,0.860356,0.0628397,1
2265,10792,49,143000,1,0,1,0,0,0.0,0.582166,1
2266,9,111,1198,0,0,1,1,1,-0.78651,0.903929,1
2267,1697,163,8,0,0,1,3,0,0.983454,0.00744567,1
2268,199,1638,77,1,0,2,0,0,0.0,0.382275,1
2269,392,209,157,1,0,1,0,0,-0.995153,0.997819,1
2270,336,28,63,0,0,0,4,0,0.0,0.494645,1
2271,188,219,54,1,0,785,0,1,0.0,0.43155,1
2272,799,445,220,1,0,1,1,0,0.613416,0.173963,1
2273,21,29,112,1,0,0,1,0,-0.979557,0.990801,1
2274,10786,410,204000,1,0,0,0,0,0.593409,0.182966,1
2275,23,15,1,0,0,407,3,1,-0.990507,0.995728,1
2276,245,471,90,0,0,0,0,1,-0.691843,0.861329,1
2277,35,245,538,1,0,1,173,0,0.839295,0.0723174,1
2278,1301,78,637,1,0,0,2,1,0.948283,0.0232726,1
2279,91222,2345,1908000,1,1,2,1,1,0.0,0.375985,1
2280,75092,96,599000,1,1,0,0,1,-0.260521,0.667235,1
2281,85831,77,196000,1,1,3,3,0,-0.782536,0.902141,1
2282,85831,77,196000,1,1,0,0,1,0.479333,0.2343,1
2283,472,16,29000,1,0,1,1,0,-0.975663,0.989049,1
2284,23301,1106,628000,1,1,1,0,0,-0.948305,0.976737,1
2285,38770,41,469000,1,1,3,4,0,-0.937752,0.971988,1
2286,72,1001,105,1,0,1,0,1,0.885897,0.0513462,1
2287,194,417,216,1,0,4,0,1,-0.624414,0.830986,1
2288,12297,332,100000,1,1,0,1,1,0.823625,0.079369,1
2289,5814,318,1388000,1,1,108,99,0,0.581313,0.188409,1
2290,85831,77,196000,1,1,0,2,1,0.791167,0.0939749,1
2291,680,83,31,0,0,0,1,1,-0.948181,0.976682,1
2292,85371,157,256000,1,0,2,0,1,-0.493051,0.771873,1
2293,85371,157,256000,1,0,1,0,1,0.834521,0.0744654,1
2294,3143,269,418,1,0,0,4,1,0.263002,0.331649,1
2295,602,175,2402,1,1,1,0,0,-0.943796,0.974708,1
2296,491,73,1482,1,0,1,1,1,0.0,0.528124,1
2297,1207,147,103,1,0,1,49,0,0.972493,0.012378,1
2298,9,60,1,0,0,0,0,1,-0.959599,0.98182,1
2299,3190,358,596000,1,1,1,0,0,-0.280683,0.676307,1
2300,22315,221,171000,1,1,3,2,1,0.0,0.371325,1
2301,27444,821,6682000,1,1,0,1,0,-0.923875,0.965744,1
2302,3481,7799,8395,1,0,510,0,0,0.0,0.603259,1
2303,5894,55,256000,1,1,2,1,0,-0.547164,0.796224,1
2304,7651,239,15000,1,0,966,9,0,0.0,0.425962,1
2305,124,223,67,1,0,1,4,0,-0.858906,0.936508,1
2306,408,198,1828,1,1,1,0,1,-0.993262,0.996968,1
2307,408,198,1828,1,1,0,65,1,0.0,0.580341,1
2308,1241,133,198,1,0,0,0,1,0.606133,0.17724,1
2309,196,314,48,1,0,3,1,1,0.750769,0.112154,1
2310,98,76,156,1,0,0,1,0,0.433164,0.255076,1
2311,773,172,2030,1,0,3,1,0,0.341507,0.296322,1
2312,547,60,3398,1,0,0,1,1,-0.939344,0.972705,1
2313,16130,1125,1104,1,1,0,1,1,0.768545,0.104155,1
2314,1407,886,24,1,0,3,1,0,0.231257,0.345934,1
2315,1056,1103,436,1,1,3,72,1,0.825366,0.0785853,1
2316,9368,113,126000,1,1,0,0,1,0.367623,0.28457,1
2317,15300,283,1041,1,1,4,1,1,0.0,0.414374,1
2318,5281,563,272000,1,1,1,0,0,0.900994,0.0445526,1
2319,91,487,447,1,0,0,1,0,0.743093,0.115608,1
2320,19678,5909,341000,1,1,2,0,0,0.747966,0.113415,1
2321,2108,321,392,1,0,792,1,1,-0.812825,0.915771,1
2322,10099,440,15000,1,0,3,1,0,-0.742136,0.883961,1
2323,2141,1642,191,1,0,1,1,0,0.0,0.488541,1
2324,126145,4172,143000,1,1,0,0,0,-0.99535,0.997907,1
2325,31559,234,714000,1,1,4,0,0,0.88763,0.0505665,1
2326,6063,395,11000,1,0,0,0,1,0.366723,0.284975,1
2327,26425,316,4012000,1,1,4,1,1,-0.728583,0.877862,1
2328,40620,1082,3120000,0,1,4,22,1,0.202989,0.358655,1
2329,358,238,125,1,0,1,0,0,0.958319,0.0187564,1
2330,1215,242,12000,1,1,3,2,1,0.214555,0.35345,1
2331,508,295,95,1,0,0,1,0,0.773769,0.101804,1
2332,656,76,717,1,0,1,1,1,0.940701,0.0266848,1
2333,269,371,498,1,0,2,0,1,-0.730585,0.878763,1
2334,800,66,362,1,0,2,0,1,0.730804,0.121138,1
2335,4623,279,695,1,0,218,1,0,0.825059,0.0787235,1
2336,42979,1086,701000,1,1,1,0,1,0.691411,0.138865,1
2337,20,123,712,1,0,1,1,1,0.980856,0.00861483,1
2338,23933,1160,271000,1,1,3,0,1,-0.731722,0.879275,1
2339,92273,187,190000,1,1,0,1,0,0.0,0.635976,1
2340,7617,413,4048,1,1,1,2,1,0.833533,0.07491,1
2341,3143,390,43000,1,1,2,2,0,0.670217,0.148403,1
2342,3606,1011,3726,1,1,0,4,1,0.896224,0.046699,1
2343,63,85,54,0,0,2,0,0,-0.730624,0.878781,1
2344,2372,785,664,1,1,1,3,0,0.799342,0.0902961,1
2345,22015,935,33000,1,0,0,0,1,0.786357,0.0961391,1
2346,1257,1143,504,1,0,1,0,1,-0.808047,0.913621,1
2347,6403,493,29000,1,0,2,0,1,0.625942,0.168326,1
2348,90071,1257,19000,1,1,1,0,1,0.0,0.526238,1
2349,6403,493,29000,1,0,1,0,1,0.571209,0.192956,1
2350,178,320,39,0,0,0,4,0,0.970002,0.0134991,1
2351,3,40,1,0,0,0,161,0,0.376236,0.280694,1
2352,67,86,240,1,0,4,0,0,0.808657,0.0861041,1
2353,141,474,1263,1,0,0,4,1,0.0,0.471401,1
2354,100,125,149,1,0,1,85,0,0.660487,0.152781,1
2355,69,176,16,0,0,0,174,1,0.673807,0.146787,1
2356,23797,1178,1014000,1,1,4,3,1,0.0,0.363923,1
2357,249,265,2405,1,0,1,1,0,0.863317,0.0615075,1
2358,115,91,35,1,0,4,2,1,-0.308263,0.688718,1
2359,2006,64,389000,1,1,0,3,0,-0.732696,0.879713,1
2360,709,271,498,0,1,0,118,1,0.963551,0.0164021,1
2361,447,278,770,1,0,3934,0,1,-0.99294,0.996823,1
2362,470,353,116,1,0,3,0,0,-0.415291,0.736881,1
2363,1422,102,195,0,0,0,1,1,-0.868921,0.941015,1
2364,18,145,142,1,0,294,0,0,0.78522,0.0966512,1
2365,51,1070,226,1,0,1,122,0,-0.751698,0.888264,1
2366,5,129,53,1,0,0,0,1,0.651149,0.156983,1
2367,4555,319,413000,1,1,4,1,1,-0.910645,0.95979,1
2368,859,736,37,1,0,0,2,1,0.937951,0.0279221,1
2369,1694,866,109,1,0,3,0,0,-0.768737,0.895932,1
2370,25485,255,507000,1,1,3,166,1,0.364722,0.285875,1
2371,4132,609,33000,0,0,0,1,0,-0.519003,0.783551,1
2372,7387,731,716000,1,1,2,0,0,-0.884797,0.948159,1
2373,101311,2472,1404000,1,1,1,1,0,-0.988016,0.994607,1
2374,10872,97,30000,1,1,2,38,1,0.57369,0.191839,1
2375,21625,15172,526000,1,1,3,0,0,0.0,0.440034,1
2376,4560,74,58000,1,0,0,0,1,0.0,0.48628,1
2377,13408,1038,865000,1,1,0,3,1,0.907056,0.041825,1
2378,47213,91,999000,1,1,3,1,1,0.757876,0.108956,1
2379,12417,505,4007000,1,1,2,99,1,-0.903211,0.956445,1
2380,12146,46,85000,0,1,0,1,1,0.235075,0.344216,1
2381,55948,45,503000,0,1,1,1,0,0.526069,0.213269,1
2382,6,424,39,1,0,1,0,0,0.608672,0.176098,1
2383,108,222,259,1,0,0,0,1,0.0,0.547782,1
2384,6459,379,13000,1,1,2,177,0,0.745287,0.114621,1
2385,115796,2787,127000,1,1,2,75,0,0.9248,0.0338398,1
2386,5463,2174,202000,1,1,4,4,0,0.0,0.576279,1
2387,38641,21,125000,0,1,1,0,0,0.0,0.557721,1
2388,1294,61,40,1,0,0,1,0,0.613512,0.173919,1
2389,400,14,61,1,1,1,3,0,-0.913993,0.961297,1
2390,9670,3265,501000,1,1,2,4,0,-0.211746,0.645286,1
2391,11622,5639,40000,1,1,4,0,1,0.288603,0.320129,1
2392,22456,451,861000,1,1,1,0,0,0.886002,0.0512992,1
2393,26425,316,4012000,1,1,3,0,1,0.0,0.561922,1
2394,19209,859,419000,1,1,4,0,1,0.631688,0.16574,1
2395,15694,185,286000,1,1,0,0,1,0.773631,0.101866,1
2396,1743,194,288,1,0,0,2,1,0.312412,0.309414,1
2397,9709,295,11000,1,1,4,77,0,-0.74254,0.884143,1
2398,99889,181,295000,1,1,1,3,1,-0.876569,0.944456,1
2399,14312,515,2666000,1,1,4,1,0,-0.771191,0.897036,1
2400,3372,1817,426,1,0,1,0,0,0.0,0.52189,1
2401,830,227,418,1,0,0,1,1,0.683644,0.14236,1
2402,3,1211,672,0,0,470,0,1,-0.860507,0.937228,1
2403,27,443,215,0,0,2,0,0,0.0,0.552146,1
2404,322,180,146,1,0,0,0,1,0.753537,0.110908,1
2405,2939,41,64000,1,1,2,0,1,0.765986,0.105306,1
2406,21648,16048,7252,1,1,1,1,0,0.527962,0.212417,1
2407,24317,4018,126000,1,1,4825,1,1,0.0,0.532796,1
2408,3206,42,134000,1,1,178,0,0,0.0,0.395261,1
2409,21648,16048,7252,1,1,2,3,0,0.852663,0.0663016,1
2410,4619,146,1078000,1,0,1,0,0,0.613687,0.173841,1
2411,3474,308,631,1,0,0,0,0,-0.910667,0.9598,1
2412,16425,6164,1279000,1,1,1,0,0,-0.280061,0.676028,1
2413,11379,87,192000,1,1,3,58,0,0.0,0.554755,1
2414,36768,886,1894000,1,1,0,0,0,-0.277318,0.674793,1
2415,33647,879,1805000,1,1,2,1,1,-0.891217,0.951047,1
2416,7278,1538,75000,1,1,1,1,0,-0.235178,0.65583,1
2417,10908,429,159000,1,1,3,1,0,0.877816,0.0549827,1
2418,22336,248,116000,1,1,584,4,0,0.96929,0.0138194,1
2419,139,131,45,0,0,0,1,0,0.0,0.527703,1
2420,1090,1646,4637,0,0,1,0,1,-0.669377,0.85122,1
2421,31,250,5,1,0,947,0,1,0.0,0.559107,1
2422,53101,700,1354000,1,0,0,1,1,0.808181,0.0863186,1
2423,871,193,138,0,0,3,2,1,0.718482,0.126683,1
2424,188,713,4335,0,0,1,0,1,-0.454435,0.754496,1
2425,112,174,15,1,0,1,0,0,0.466907,0.239892,1
2426,924,287,557,0,0,1,1,1,0.883582,0.0523882,1
2427,0,2,1,0,0,2,0,1,0.36335,0.286492,1
2428,11691,239,76,1,0,4,0,0,0.794329,0.0925521,1
2429,99029,258,169000,1,1,0,1,0,0.0,0.428176,1
2430,109446,291,844000,1,1,4,1,1,-0.293552,0.682098,1
2431,110680,93,1005000,1,1,4,1,0,-0.260084,0.667038,1
2432,120273,202,126000,1,1,1,0,0,0.0,0.399129,1
2433,120852,183,284000,1,0,1,4,0,0.823009,0.0796461,1
2434,3804,347,26000,1,1,0,0,0,-0.64264,0.839188,1
2435,113542,265,152000,1,1,2,2,1,0.0,0.555894,1
2436,591,50,174,1,0,0,0,1,-0.861012,0.937455,1
2437,48676,1051,373000,1,1,1,3,1,0.0,0.555269,1
2438,8841,2165,308,1,0,1,2,1,-0.85507,0.934781,1
2439,9670,3265,501000,1,1,0,1,1,-0.823109,0.920399,1
2440,17633,755,190000,1,1,3,0,0,-0.860796,0.937358,1
2441,1440,286,165,1,0,0,3,0,0.622633,0.169815,1
2442,37882,145,1621000,1,1,0,1,1,0.388523,0.275165,1
2443,16369,935,2737000,1,1,352,0,1,0.968563,0.0141466,1
2444,42042,705,2666000,1,1,0,1,1,-0.579093,0.810592,1
2445,4912,1644,3338,1,0,2,1,0,0.646916,0.158888,1
2446,13307,123,126000,1,0,0,14,0,-0.858421,0.936289,1
2447,1698,1089,394,0,0,1,0,1,0.918874,0.0365067,1
2448,436,50,3300,1,1,2,2,1,0.85537,0.0650836,1
2449,15796,1044,968,1,0,1,3,0,0.39426,0.272583,1
2450,166,116,7,1,0,0,1,1,0.760386,0.107826,1
2451,154,273,93000,1,0,1,3,1,-0.781927,0.901867,1
2452,154,142,75,0,0,0,0,1,0.694442,0.137501,1
2453,25316,987,152000,1,1,1442,0,0,0.768209,0.104306,1
2454,429,46,12000,1,1,1,165,0,0.0,0.602501,1
2455,5299,94,61000,1,1,0,0,0,-0.993436,0.997046,1
2456,65805,2514,10000,1,0,4,0,0,0.650332,0.157351,1
2457,275,385,6185,1,0,1,0,1,-0.990023,0.99551,1
2458,1471,420,145,0,0,0,1,1,0.605071,0.177718,1
2459,6440,164,126000,1,1,1,0,1,0.24069,0.34169,1
2460,84212,4377,270000,1,1,4,4,1,0.349455,0.292745,1
2461,6949,300,15000,1,0,0,0,0,-0.632029,0.834413,1
2462,36283,128,154000,0,1,2,1,0,-0.728791,0.877956,1
2463,20160,377,1053000,1,1,1,1,0,0.673278,0.147025,1
2464,25989,1784,340000,0,1,1,0,1,-0.923853,0.965734,1
2465,3177,1384,1319000,0,1,0,3,1,0.881649,0.0532579,1
2466,3177,1384,1319000,0,1,0,1,0,0.397048,0.271328,1
2467,16576,443,1055000,1,1,1,0,0,0.867853,0.0594662,1
2468,1690,631,82,1,0,0,1,0,0.0,0.485788,1
2469,981,316,90,1,0,4,4,0,0.654117,0.155648,1
2470,981,316,90,1,0,2,1,0,-0.685819,0.858619,1
2471,28200,1877,37000,1,1,1,1,0,0.0,0.517613,1
2472,14253,203,82000,1,1,0,16,1,0.803427,0.0884577,1
2473,14253,203,82000,1,1,0,0,1,-0.89291,0.951809,1
2474,17762,266,5476,1,0,0,2,0,0.822757,0.0797593,1
2475,40978,7752,352000,0,1,1,0,0,0.0,0.390412,1
2476,6571,2062,1099000,1,0,0,1,0,0.832792,0.0752434,1
2477,1768,263,12000,1,1,1,1,1,0.856335,0.0646491,1
2478,52865,112,1034000,0,1,0,107,0,0.940089,0.0269599,1
2479,8297,425,2257,1,0,0,1,0,-0.992167,0.996475,1
2480,20385,12,169000,1,1,0,0,1,0.682475,0.142886,1
2481,31957,1300,7485000,1,1,1,1,1,0.0,0.450768,1
2482,320,32,6,0,0,1,0,1,0.814612,0.0834245,1
2483,12615,135,4523,1,0,0,0,0,0.850849,0.067118,1
2484,31191,1175,89000,1,1,1242,2,1,0.44077,0.251653,1
2485,30329,277,21000,1,0,2,8,0,0.84067,0.0716986,1
2486,969,82,171,1,0,1,1,0,-0.518994,0.783548,1
2487,38596,15013,3125,1,0,1,3,0,0.775693,0.100938,1
2488,532,88,1493000,1,1,0,0,1,-0.255363,0.664913,1
2489,802,70,183000,1,1,1,1,1,-0.521882,0.784847,1
2490,6014,925,159000,1,1,299,1,1,0.657443,0.154151,1
2491,92000,121,274000,1,1,0,0,1,0.675673,0.145947,1
2492,2792,4434,484000,1,1,2,0,0,0.816924,0.0823842,1
2493,37223,17299,83000,0,0,3,0,0,-0.625966,0.831685,1
2494,2431,108,20000,1,0,0,1,1,-0.366138,0.714762,1
2495,89143,3524,977000,1,1,1,0,0,0.920821,0.0356305,1
2496,264,216,24,0,0,4,1,1,-0.977923,0.990065,1
2497,264,216,24,0,0,1,0,1,-0.968261,0.985718,1
2498,264,216,24,0,0,0,88,1,-0.969722,0.986375,1
2499,264,216,24,0,0,0,3,1,-0.717459,0.872857,1
2500,29237,326,619000,1,1,0,1,0,0.90317,0.0435733,1
2501,22206,326,1253000,1,1,788,0,0,0.493511,0.22792,1
2502,1731,1792,55000,1,0,49,0,0,0.899891,0.045049,1
2503,21745,552,27000,1,1,0,0,0,0.91414,0.0386372,1
2504,4,64,20,0,0,996,1,1,0.87378,0.056799,1
2505,723,313,351,1,0,4,0,1,-0.478261,0.765217,1
2506,12618,1073,512000,1,1,3,1,1,-0.619243,0.828659,1
2507,14287,3099,5343,1,1,1,4,1,0.875183,0.0561675,1
2508,799,31,242,1,0,4,1,0,0.800245,0.0898896,1
2509,247,237,3346,1,1,0,3,0,0.0,0.636953,1
2510,2653,2224,513,0,0,1,1,0,-0.98565,0.993542,1
2511,1404,133,2017,1,0,1,0,0,0.992126,0.00354318,1
2512,192,456,23000,0,0,3,2,1,0.0,0.56619,1
2513,1773,1368,44,1,0,0,0,1,-0.842001,0.928901,1
2514,1966,156,37000,1,0,1,0,1,0.53131,0.210911,1
2515,42764,21,300000,1,1,1,0,1,0.292486,0.318381,1
2516,13613,399,113000,1,1,1,1,1,0.61556,0.172998,1
2517,7989,1477,182000,1,1,1,0,0,0.872481,0.0573836,1
2518,15716,57,121000,1,1,4,68,1,-0.864513,0.939031,1
2519,12393,37,549000,1,0,1,0,1,0.366978,0.28486,1
